project,bug_id,tool,rank,mrr,map,map_recalc_single_gt,map_recalc_with_gt,map_recalc_conservative,map_diff_single,map_diff_with_gt,map_diff_conservative,top@1,top@5,top@10
Math,60,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,60,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,61,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,61,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,61,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,61,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,62,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Math,62,boostnsift,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Math,62,buglocator,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Math,62,locus,20.0,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0,0,0
Math,63,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,63,boostnsift,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Math,63,buglocator,20.0,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0,0,0
Math,63,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,64,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,64,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,64,buglocator,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Math,64,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,65,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,65,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,65,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,65,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,66,FlexFL,3.0,0.3333333333333333,0.0666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2666666666666667,0.2666666666666667,0.2666666666666667,1,1,1
Math,66,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,66,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,66,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,67,FlexFL,2.0,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0.25,1,1,1
Math,67,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,67,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,67,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,68,FlexFL,1.0,1.0,0.8333333333333333,1.0,1.0,1.0,0.16666666666666674,0.16666666666666674,0.16666666666666674,1,1,1
Math,68,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,68,buglocator,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
Math,68,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,69,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,69,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,69,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,69,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,70,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,70,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,70,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,70,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Math,71,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,71,boostnsift,2.0,0.5,0.5,0.5,0.5357142857142857,0.5,0.0,0.0357142857142857,0.0,0,1,1
Math,71,buglocator,48.0,0.020833,0.020833,0.020833333333333332,0.010416666666666666,0.020833333333333332,3.3333333333135373e-07,0.010416333333333335,3.3333333333135373e-07,0,0,0
Math,71,locus,74.0,0.013514,0.013514,0.013513513513513514,0.006756756756756757,0.013513513513513514,4.864864864857071e-07,0.006757243243243243,4.864864864857071e-07,0,0,0
Math,72,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,72,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,72,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,72,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,73,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,73,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,73,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,73,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,74,FlexFL,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,74,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,74,buglocator,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,74,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,75,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,75,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,75,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,75,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,76,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,76,boostnsift,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,76,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,76,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,77,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,77,boostnsift,6.0,0.166667,0.166667,0.16666666666666666,0.08333333333333333,0.16666666666666666,3.333333333521704e-07,0.08333366666666668,3.333333333521704e-07,0,0,1
Math,77,buglocator,2.0,0.5,0.5,0.5,0.5357142857142857,0.5,0.0,0.0357142857142857,0.0,0,1,1
Math,77,locus,3.0,0.333333,0.333333,0.3333333333333333,0.41666666666666663,0.3333333333333333,3.3333333332441484e-07,0.08333366666666664,3.3333333332441484e-07,0,1,1
Math,78,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,78,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,78,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,78,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,79,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Math,79,boostnsift,11.0,0.090909,0.090909,0.09090909090909091,0.09090909090909091,0.09090909090909091,9.090909090792021e-08,9.090909090792021e-08,9.090909090792021e-08,0,0,0
Math,79,buglocator,59.0,0.016949,0.016949,0.01694915254237288,0.01694915254237288,0.01694915254237288,1.5254237288250816e-07,1.5254237288250816e-07,1.5254237288250816e-07,0,0,0
Math,79,locus,43.0,0.023256,0.023256,0.023255813953488372,0.023255813953488372,0.023255813953488372,1.8604651162712482e-07,1.8604651162712482e-07,1.8604651162712482e-07,0,0,0
Math,80,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,80,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,80,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,80,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,81,FlexFL,3.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,1,1,1
Math,81,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,81,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,81,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,82,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,82,boostnsift,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,82,buglocator,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Math,82,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Math,83,FlexFL,2.0,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0.25,0,1,1
Math,83,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,83,buglocator,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Math,83,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Math,84,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,84,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,84,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,84,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Math,85,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,85,boostnsift,34.0,0.029412,0.029412,0.029411764705882353,0.029411764705882353,0.029411764705882353,2.3529411764811048e-07,2.3529411764811048e-07,2.3529411764811048e-07,0,0,0
Math,85,buglocator,10.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0,0,1
Math,85,locus,50.0,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0,0,0
Math,86,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,86,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,86,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,86,locus,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Math,87,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,87,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,87,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,87,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,88,FlexFL,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,88,boostnsift,6.0,0.166667,0.166667,0.16666666666666666,0.16666666666666666,0.16666666666666666,3.333333333521704e-07,3.333333333521704e-07,3.333333333521704e-07,0,0,1
Math,88,buglocator,48.0,0.020833,0.020833,0.020833333333333332,0.020833333333333332,0.020833333333333332,3.3333333333135373e-07,3.3333333333135373e-07,3.3333333333135373e-07,0,0,0
Math,88,locus,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Math,89,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,89,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,89,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,89,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,90,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,90,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,90,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,90,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,91,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,91,boostnsift,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Math,91,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,91,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,92,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,92,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,92,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,92,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,93,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,93,boostnsift,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Math,93,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,93,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,94,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,94,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,94,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,94,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,95,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,95,boostnsift,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
Math,95,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,95,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,96,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1,1,1
Math,96,boostnsift,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Math,96,buglocator,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,96,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,97,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,97,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,97,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,97,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,98,FlexFL,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1,1,1
Math,98,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,98,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,98,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,99,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,99,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,99,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,99,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,100,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,100,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,100,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,100,locus,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Math,101,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,101,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,101,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,101,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,102,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,102,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,102,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,102,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,103,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,103,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,103,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,103,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,104,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Math,104,boostnsift,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
Math,104,buglocator,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
Math,104,locus,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
Math,105,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,105,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,105,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,105,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,106,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,106,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,106,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,106,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Mockito,1,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,1,boostnsift,18.0,0.055556,0.055556,0.05555555555555555,0.05555555555555555,0.05555555555555555,4.4444444444874387e-07,4.4444444444874387e-07,4.4444444444874387e-07,0,0,0
Mockito,1,buglocator,66.0,0.015152,0.015152,0.015151515151515152,0.015151515151515152,0.015151515151515152,4.848484848486018e-07,4.848484848486018e-07,4.848484848486018e-07,0,0,0
Mockito,1,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,2,FlexFL,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Mockito,2,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,2,buglocator,811.0,0.001233,0.001233,0.0012330456226880395,0.0012330456226880395,0.0012330456226880395,4.562268803953544e-08,4.562268803953544e-08,4.562268803953544e-08,0,0,0
Mockito,2,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,3,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,3,boostnsift,18.0,0.055556,0.055556,0.05555555555555555,0.05555555555555555,0.05555555555555555,4.4444444444874387e-07,4.4444444444874387e-07,4.4444444444874387e-07,0,0,0
Mockito,3,buglocator,52.0,0.019231,0.019231,0.019230769230769232,0.019230769230769232,0.019230769230769232,2.3076923076972844e-07,2.3076923076972844e-07,2.3076923076972844e-07,0,0,0
Mockito,3,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,4,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,4,boostnsift,13.0,0.076923,0.076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,7.692307692208633e-08,7.692307692208633e-08,7.692307692208633e-08,0,0,0
Mockito,4,buglocator,71.0,0.014085,0.014085,0.014084507042253521,0.014084507042253521,0.014084507042253521,4.929577464788532e-07,4.929577464788532e-07,4.929577464788532e-07,0,0,0
Mockito,4,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,5,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Mockito,5,boostnsift,6.0,0.166667,0.166667,0.16666666666666666,0.16666666666666666,0.16666666666666666,3.333333333521704e-07,3.333333333521704e-07,3.333333333521704e-07,0,0,1
Mockito,5,buglocator,13.0,0.076923,0.076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,7.692307692208633e-08,7.692307692208633e-08,7.692307692208633e-08,0,0,0
Mockito,5,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,6,FlexFL,2.0,0.5,0.0583333333333333,0.5,0.5,0.5,0.4416666666666667,0.4416666666666667,0.4416666666666667,0,1,1
Mockito,6,boostnsift,12.0,0.083333,0.083333,0.08333333333333333,0.08333333333333333,0.08333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,0,0
Mockito,6,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Mockito,6,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,7,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,7,boostnsift,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
Mockito,7,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Mockito,7,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,8,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Mockito,8,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Mockito,8,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Mockito,8,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,9,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,9,boostnsift,25.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0,0,0
Mockito,9,buglocator,108.0,0.009259,0.009259,0.009259259259259259,0.009259259259259259,0.009259259259259259,2.5925925925887605e-07,2.5925925925887605e-07,2.5925925925887605e-07,0,0,0
Mockito,9,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,10,FlexFL,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1,1,1
Mockito,10,boostnsift,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Mockito,10,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Mockito,10,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,11,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Mockito,11,boostnsift,48.0,0.020833,0.020833,0.020833333333333332,0.020833333333333332,0.020833333333333332,3.3333333333135373e-07,3.3333333333135373e-07,3.3333333333135373e-07,0,0,0
Mockito,11,buglocator,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
Mockito,11,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,12,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,12,boostnsift,73.0,0.013699,0.013699,0.0136986301369863,0.0136986301369863,0.0136986301369863,3.698630136987624e-07,3.698630136987624e-07,3.698630136987624e-07,0,0,0
Mockito,12,buglocator,593.0,0.001686,0.001686,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,3.4064080944341824e-07,3.4064080944341824e-07,3.4064080944341824e-07,0,0,0
Mockito,12,locus,393.0,0.002545,0.002545,0.002544529262086514,0.002544529262086514,0.002544529262086514,4.707379134857685e-07,4.707379134857685e-07,4.707379134857685e-07,0,0,0
Mockito,13,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Mockito,13,boostnsift,39.0,0.025641,0.025641,0.02564102564102564,0.02564102564102564,0.02564102564102564,2.564102563953896e-08,2.564102563953896e-08,2.564102563953896e-08,0,0,0
