project,bug_id,tool,detected,rank,duration_seconds,execution_timestamp,comparison_timestamp,cpu_avg_percent,cpu_max_percent,memory_avg_bytes,memory_max_bytes,memory_limit_bytes,network_rx_total_bytes,network_tx_total_bytes,disk_read_total_bytes,disk_write_total_bytes,top@1,top@5,top@10
Closure,120,buglocator,Yes,195,20.95424222946167,2025-11-18T14:49:47.578247,2025-12-02T15:34:18.367945,144.17666666666668,389.68,501204647.6666667,1430224109,134861973094,516,0,0,0,0,0,0
Closure,120,locus,No,N/A,33.563889265060425,2025-11-18T14:49:26.620390,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,121,boostnsift,Yes,262,34.87387537956238,2025-11-18T14:50:22.455185,2025-12-07T16:19:38.604021,116.34,517.32,982652865.6,1518270939,134861973094,656,0,0,0,0,0,0
Closure,121,buglocator,Yes,53,22.202293157577515,2025-11-18T14:50:36.459080,2025-12-02T15:34:18.367945,32.086666666666666,62.83,512867609.0,1448477720,134861973094,586,0,0,0,0,0,0
Closure,121,locus,Yes,122,28.646347761154175,2025-11-18T14:50:14.241759,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,122,boostnsift,Yes,314,36.4837281703949,2025-11-18T14:51:12.959019,2025-12-07T16:19:38.604021,106.224,421.89,953598501.8,1495722360,134861973094,876,0,0,0,0,0,0
Closure,122,buglocator,Yes,1,17.467586278915405,2025-11-18T14:51:10.900001,2025-12-02T15:34:18.367945,49.195,57.05,774945898.0,1447403978,134861973094,516,0,0,0,1,1,1
Closure,122,locus,Yes,2,30.97054624557495,2025-11-18T14:50:53.429348,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,123,boostnsift,No,N/A,26.6913321018219,2025-11-18T14:51:39.653439,2025-12-07T16:19:38.604021,76.72333333333333,127.35,422268545.3333333,710619955,134861973094,586,0,0,0,0,0,0
Closure,123,buglocator,Yes,80,16.86909031867981,2025-11-18T14:51:56.525492,2025-12-02T15:34:18.367945,192.555,193.65,838577684.0,1465657589,134861973094,516,0,0,0,0,0,0
Closure,123,locus,Yes,35,31.520668268203735,2025-11-18T14:51:42.424183,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,124,boostnsift,Yes,436,39.64245009422302,2025-11-18T14:52:36.181774,2025-12-07T16:19:38.604021,102.078,445.15,653062779.4,1497869844,134861973094,806,0,0,0,0,0,0
Closure,124,buglocator,Yes,706,20.851155519485474,2025-11-18T14:52:34.139467,2025-12-02T15:34:18.367945,143.08666666666667,376.81,494823713.0,1404454305,134861973094,516,0,0,0,0,0,0
Closure,124,locus,Yes,157,30.85609221458435,2025-11-18T14:52:13.284567,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,125,boostnsift,Yes,39,36.80821394920349,2025-11-18T14:53:12.993006,2025-12-07T16:19:38.604021,41.33200000000001,132.93,477290823.4,918447718,134861973094,586,0,0,0,0,0,0
Closure,125,buglocator,Yes,15,20.29963231086731,2025-11-18T14:53:24.943967,2025-12-02T15:34:18.367945,147.51333333333335,377.5,515168184.6666667,1446330236,134861973094,736,0,0,0,0,0,0
Closure,125,locus,Yes,4,30.49819254875183,2025-11-18T14:53:04.641258,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,126,boostnsift,Yes,1319,41.11851525306702,2025-11-18T14:54:06.065848,2025-12-07T16:19:38.604021,97.78166666666665,446.18,746089436.3333334,1505386037,134861973094,876,0,0,0,0,0,0
Closure,126,buglocator,Yes,5,17.31928825378418,2025-11-18T14:53:59.494489,2025-12-02T15:34:18.367945,212.31,333.41,888137580.0,1489279909,134861973094,586,0,0,0,0,1,1
Closure,126,locus,Yes,60,29.174365758895874,2025-11-18T14:53:42.172020,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,127,boostnsift,No,N/A,32.8741021156311,2025-11-18T14:54:38.943257,2025-12-07T16:19:38.604021,93.47200000000001,382.68,761504831.4,1515049713,134861973094,656,0,0,0,0,0,0
Closure,127,buglocator,Yes,138,18.392640590667725,2025-11-18T14:54:45.392463,2025-12-02T15:34:18.367945,315.34000000000003,601.33,934977470.0,1500017328,134861973094,806,0,0,0,0,0,0
Closure,127,locus,Yes,97,27.49818706512451,2025-11-18T14:54:26.996772,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,128,boostnsift,No,N/A,35.538923501968384,2025-11-18T14:55:20.944361,2025-12-07T16:19:38.604021,70.434,280.94,524374402.6,1114544013,134861973094,586,0,0,0,0,0,0
Closure,128,buglocator,Yes,114,17.080137729644775,2025-11-18T14:55:22.980393,2025-12-02T15:34:18.367945,133.445,185.28,769979842.0,1428076625,134861973094,586,0,0,0,0,0,0
Closure,128,locus,Yes,75,26.949943780899048,2025-11-18T14:55:05.897151,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,129,boostnsift,Yes,810,40.776007652282715,2025-11-18T14:56:03.767848,2025-12-07T16:19:38.604021,81.31666666666666,254.68,876606390.0,1535450808,134861973094,656,0,0,0,0,0,0
Closure,129,buglocator,Yes,183,18.243598699569702,2025-11-18T14:56:10.174907,2025-12-02T15:34:18.367945,295.865,558.47,894787649.0,1479616233,134861973094,806,0,0,0,0,0,0
Closure,129,locus,No,N/A,30.965866088867188,2025-11-18T14:55:51.914100,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,130,boostnsift,Yes,39,43.711926221847534,2025-11-18T14:57:35.814688,2025-12-07T16:19:38.604021,107.53599999999999,405.27,572746890.8,928514048,134861973094,656,0,0,0,0,0,0
Closure,130,buglocator,Yes,37,17.450314044952393,2025-11-18T14:57:42.225684,2025-12-02T15:34:18.367945,50.955,62.16,773430705.5,1479616233,134861973094,516,0,0,N/A,0,0,0
Closure,130,locus,No,N/A,34.66722893714905,2025-11-18T14:57:24.772297,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,131,boostnsift,Yes,492,37.303719997406006,2025-11-18T14:58:19.541117,2025-12-07T16:19:38.604021,75.74,391.93,815434213.8333334,1488206168,134861973094,656,0,0,0,0,0,0
Closure,131,buglocator,Yes,112,18.0000901222229,2025-11-18T14:58:21.530395,2025-12-02T15:34:18.367945,342.065,645.63,894544379.5,1414117982,134861973094,586,0,0,0,0,0,0
Closure,131,locus,Yes,28,27.70761799812317,2025-11-18T14:58:03.526963,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,132,boostnsift,Yes,194,30.4962055683136,2025-11-18T14:58:52.030830,2025-12-07T16:19:38.604021,73.20750000000001,132.97,486885293.5,793981747,134861973094,586,0,0,0,0,0,0
Closure,132,buglocator,Yes,103,18.051074504852295,2025-11-18T14:59:05.590039,2025-12-02T15:34:18.367945,401.45500000000004,745.95,930999173.0,1487132426,134861973094,586,0,0,0,0,0,0
Closure,132,locus,Yes,48,27.989506483078003,2025-11-18T14:58:47.535341,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,133,boostnsift,Yes,215,37.51832675933838,2025-11-18T14:59:43.119189,2025-12-07T16:19:38.604021,119.26000000000002,537.72,411714977.4,809500672,134861973094,806,0,0,0,0,0,0
Closure,133,buglocator,Yes,4,17.629993677139282,2025-11-18T14:59:36.695764,2025-12-02T15:34:18.367945,340.58,651.93,913611685.5,1475321266,134861973094,516,0,0,0,0,1,1
Closure,133,locus,Yes,2,27.009012699127197,2025-11-18T14:59:19.045063,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,134,boostnsift,Yes,643,23.70593023300171,2025-11-18T15:00:06.828486,2025-12-07T16:19:38.604021,131.59333333333333,240.68,499891131.3333333,820930150,134861973094,586,0,0,0,0,0,0
Closure,134,buglocator,Yes,5,15.927011013031006,2025-11-18T15:00:01.565867,2025-12-02T15:34:18.367945,189.025,378.05,134742016.0,269484032,134861973094,486,0,0,0,0,1,1
Closure,134,locus,Yes,17,8.933337688446045,2025-11-18T14:59:45.635421,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,135,boostnsift,Yes,139,22.479199647903442,2025-11-18T15:00:28.776265,2025-12-07T16:19:38.604021,106.97000000000001,152.11,477206937.3333333,811492966,134861973094,696,0,0,0,0,0,0
Closure,135,buglocator,Yes,81,16.375855445861816,2025-11-18T15:00:23.208235,2025-12-02T15:34:18.367945,163.62,327.24,150994944.0,301989888,134861973094,486,0,0,0,0,0,0
Closure,135,locus,No,N/A,4.699132680892944,2025-11-18T15:00:06.269426,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,136,boostnsift,Yes,300,26.43787121772766,2025-11-18T15:00:55.217492,2025-12-07T16:19:38.604021,127.75999999999999,223.42,544560468.6666666,865389772,134861973094,696,0,0,0,0,0,0
Closure,136,buglocator,Yes,146,17.375223636627197,2025-11-18T15:00:48.951375,2025-12-02T15:34:18.367945,162.995,325.99,147010355.0,294020710,134861973094,486,0,0,0,0,0,0
Closure,136,locus,No,N/A,8.360732555389404,2025-11-18T15:00:31.572677,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,137,boostnsift,Yes,200,28.247164726257324,2025-11-18T15:01:23.475470,2025-12-07T16:19:38.604021,74.04249999999999,213.98,601725337.0,869059788,134861973094,766,0,0,0,0,0,0
Closure,137,buglocator,Yes,118,15.422000408172607,2025-11-18T15:01:13.149558,2025-12-02T15:34:18.367945,154.595,309.19,141085900.5,282171801,134861973094,486,0,0,0,0,0,0
Closure,137,locus,Yes,36,8.768572330474854,2025-11-18T15:00:57.724023,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,138,boostnsift,Yes,28,23.75939679145813,2025-11-18T15:01:45.816302,2025-12-07T16:19:38.604021,123.09666666666665,223.39,572207923.0,863502336,134861973094,806,0,0,0,0,0,0
Closure,138,buglocator,Yes,25,15.992985248565674,2025-11-18T15:01:39.472705,2025-12-02T15:34:18.367945,167.825,335.65,140823756.5,281647513,134861973094,486,0,0,0,0,0,0
Closure,138,locus,Yes,83,8.898625135421753,2025-11-18T15:01:22.052240,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,139,boostnsift,Yes,158,23.529737949371338,2025-11-18T15:02:07.758863,2025-12-07T16:19:38.604021,117.60000000000001,204.27,469831952.6666667,717225984,134861973094,696,0,0,0,0,0,0
Closure,139,buglocator,Yes,83,16.331928968429565,2025-11-18T15:02:02.151566,2025-12-02T15:34:18.367945,171.365,342.73,150418227.0,300836454,134861973094,486,0,0,0,0,0,0
Closure,139,locus,Yes,36,4.749368190765381,2025-11-18T15:01:44.225822,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,140,boostnsift,Yes,229,27.448363780975342,2025-11-18T15:03:21.950844,2025-12-07T16:19:38.604021,52.675000000000004,181.36,281676349.0,708208230,134861973094,806,0,0,0,0,0,0
Closure,140,buglocator,Yes,13,14.661646366119385,2025-11-18T15:03:15.553083,2025-12-02T15:34:18.367945,409.77,819.54,209138483.0,418276966,134861973094,536,0,0,0,0,0,0
Closure,140,locus,Yes,39,8.421157360076904,2025-11-18T15:03:00.888310,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,141,boostnsift,Yes,819,26.967003345489502,2025-11-18T15:03:48.921181,2025-12-07T16:19:38.604021,42.57750000000001,148.8,446260838.0,1127428915,134861973094,806,0,0,0,0,0,0
Closure,141,buglocator,Yes,16,14.204290390014648,2025-11-18T15:03:38.806444,2025-12-02T15:34:18.367945,647.25,647.25,431279308.0,431279308,134861973094,536,0,0,0,0,0,0
Closure,141,locus,Yes,11,9.032617568969727,2025-11-18T15:03:24.589999,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,142,boostnsift,Yes,28,28.260971784591675,2025-11-18T15:04:13.086308,2025-12-07T16:19:38.604021,63.6875,219.12,294406062.0,739980083,134861973094,806,0,0,0,0,0,0
Closure,142,buglocator,Yes,30,13.706079959869385,2025-11-18T15:04:02.630695,2025-12-02T15:34:18.367945,657.53,657.53,440401920.0,440401920,134861973094,736,0,0,0,0,0,0
Closure,142,locus,Yes,27,6.011422157287598,2025-11-18T15:03:44.821678,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,143,boostnsift,Yes,353,27.88253116607666,2025-11-18T15:04:39.538633,2025-12-07T16:19:38.604021,92.78333333333335,133.59,636415726.6666666,1067450368,134861973094,696,0,0,0,0,0,0
Closure,143,buglocator,Yes,445,19.888121366500854,2025-11-18T15:04:32.977407,2025-12-02T15:34:18.367945,189.235,306.37,531418316.0,797232332,134861973094,736,0,0,0,0,0,0
Closure,143,locus,No,N/A,8.969614505767822,2025-11-18T15:04:11.605066,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,144,boostnsift,Yes,630,31.217721462249756,2025-11-18T15:05:10.760222,2025-12-07T16:19:38.604021,53.277499999999996,131.1,541163781.75,1233729355,134861973094,696,0,0,0,0,0,0
Closure,144,buglocator,Yes,307,18.804359197616577,2025-11-18T15:05:00.874801,2025-12-02T15:34:18.367945,165.3,330.6,150575513.5,301151027,134861973094,486,0,0,0,0,0,0
Closure,144,locus,No,N/A,9.078030586242676,2025-11-18T15:04:42.059527,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,145,boostnsift,No,N/A,26.788279056549072,2025-11-18T15:05:36.145753,2025-12-07T16:19:38.604021,123.43,192.61,635611818.3333334,1015650713,134861973094,696,0,0,0,0,0,0
Closure,145,buglocator,Yes,93,18.95015263557434,2025-11-18T15:05:29.719280,2025-12-02T15:34:18.367945,164.75,329.5,129132134.0,258264268,134861973094,486,0,0,0,0,0,0
Closure,145,locus,Yes,26,8.440954685211182,2025-11-18T15:05:09.319563,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,146,boostnsift,No,N/A,30.265836000442505,2025-11-18T15:06:06.414748,2025-12-07T16:19:38.604021,131.03666666666666,216.55,747359261.3333334,1168231104,134861973094,696,0,0,0,0,0,0
Closure,146,buglocator,Yes,23,21.369731187820435,2025-11-18T15:06:00.035801,2025-12-02T15:34:18.367945,189.715,273.01,624374578.5,970037657,134861973094,736,0,0,0,0,0,0
Closure,146,locus,Yes,97,8.93968152999878,2025-11-18T15:05:38.662685,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,147,boostnsift,Yes,391,27.829772233963013,2025-11-18T15:06:34.264664,2025-12-07T16:19:38.604021,58.2625,173.24,534740205.5,1103806595,134861973094,586,0,0,0,0,0,0
Closure,147,buglocator,Yes,94,16.037025213241577,2025-11-18T15:06:24.997276,2025-12-02T15:34:18.367945,182.0,246.7,605080780.5,971610521,134861973094,736,0,0,0,0,0,0
Closure,147,locus,Yes,6,8.917016744613647,2025-11-18T15:06:08.956423,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Closure,148,boostnsift,Yes,285,26.220319032669067,2025-11-18T15:07:00.074386,2025-12-07T16:19:38.604021,55.572500000000005,130.33,383018598.25,916560281,134861973094,696,0,0,0,0,0,0
Closure,148,buglocator,Yes,59,15.817647933959961,2025-11-18T15:06:50.088716,2025-12-02T15:34:18.367945,194.175,276.3,624217292.5,961753907,134861973094,736,0,0,0,0,0,0
Closure,148,locus,Yes,113,8.849878072738647,2025-11-18T15:06:33.850995,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,149,boostnsift,Yes,315,29.01970863342285,2025-11-18T15:07:29.105060,2025-12-07T16:19:38.604021,81.78,187.44,755139346.25,1124207689,134861973094,766,0,0,0,0,0,0
Closure,149,buglocator,Yes,8,16.016180992126465,2025-11-18T15:07:18.673721,2025-12-02T15:34:18.367945,164.20999999999998,217.89,575143935.5,945396121,134861973094,736,0,0,0,0,0,1
Closure,149,locus,Yes,3,12.54964828491211,2025-11-18T15:07:02.642466,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,150,boostnsift,Yes,488,28.593456506729126,2025-11-18T15:08:42.142525,2025-12-07T16:19:38.604021,74.985,188.92,404278476.5,873568665,134861973094,696,0,0,0,0,0,0
Closure,150,buglocator,Yes,6,17.15376901626587,2025-11-18T15:08:32.208689,2025-12-02T15:34:18.367945,176.925,237.29,632658329.5,1049624576,134861973094,736,0,0,0,0,0,1
Closure,150,locus,Yes,7,5.032735824584961,2025-11-18T15:08:13.545483,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Closure,151,boostnsift,Yes,293,27.155146837234497,2025-11-18T15:09:06.931442,2025-12-07T16:19:38.604021,118.9,391.8,681726443.25,1224065679,134861973094,876,0,0,0,0,0,0
Closure,151,buglocator,Yes,12,18.27275586128235,2025-11-18T15:09:00.428050,2025-12-02T15:34:18.367945,345.63,691.26,206988902.0,413977804,134861973094,536,0,0,0,0,0,0
Closure,151,locus,No,N/A,7.514610052108765,2025-11-18T15:08:39.772560,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,152,boostnsift,Yes,438,27.347757816314697,2025-11-18T15:09:34.282462,2025-12-07T16:19:38.604021,24.0875,71.24,481653423.75,1221918195,134861973094,806,0,0,0,0,0,0
Closure,152,buglocator,Yes,24,14.681293964385986,2025-11-18T15:09:27.751284,2025-12-02T15:34:18.367945,115.14,230.28,92694118.0,185388236,134861973094,266,0,0,0,0,0,0
Closure,152,locus,Yes,14,12.634696245193481,2025-11-18T15:09:13.066965,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,153,boostnsift,Yes,28,30.70435929298401,2025-11-18T15:10:04.989901,2025-12-07T16:19:38.604021,65.0,223.22,510575561.4,1171452329,134861973094,806,0,0,0,0,0,0
Closure,153,buglocator,Yes,302,14.4271981716156,2025-11-18T15:09:58.516306,2025-12-02T15:34:18.367945,331.15,662.3,183553228.5,367106457,134861973094,426,0,0,0,0,0,0
Closure,153,locus,Yes,21,16.32955503463745,2025-11-18T15:09:44.085741,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,154,boostnsift,Yes,97,30.02732253074646,2025-11-18T15:10:35.020553,2025-12-07T16:19:38.604021,51.800000000000004,130.08,303562751.75,635856486,134861973094,696,0,0,0,0,0,0
Closure,154,buglocator,Yes,21,17.288077116012573,2025-11-18T15:10:24.851392,2025-12-02T15:34:18.367945,163.88,254.55,606548787.0,999817216,134861973094,736,0,0,0,0,0,0
Closure,154,locus,Yes,6,9.026496171951294,2025-11-18T15:10:07.546578,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Closure,155,boostnsift,Yes,819,27.9729745388031,2025-11-18T15:11:02.996459,2025-12-07T16:19:38.604021,106.88,307.84,772876533.0,1434519076,134861973094,806,0,0,N/A,0,0,0
Closure,155,buglocator,Yes,121,15.101170301437378,2025-11-18T15:10:56.270842,2025-12-02T15:34:18.367945,322.83,551.91,717639122.5,1086626725,134861973094,696,0,0,0,0,0,0
Closure,155,locus,No,N/A,16.30583381652832,2025-11-18T15:10:41.161002,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,156,boostnsift,Yes,261,27.32425355911255,2025-11-18T15:11:30.335090,2025-12-07T16:19:38.604021,114.0175,352.24,575675563.75,1097364144,134861973094,806,0,0,0,0,0,0
Closure,156,buglocator,Yes,15,15.300670623779297,2025-11-18T15:11:28.606474,2025-12-02T15:34:18.367945,137.885,275.77,115710361.5,231420723,134861973094,266,0,0,0,0,0,0
Closure,156,locus,No,N/A,16.96653938293457,2025-11-18T15:11:13.241389,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,157,boostnsift,Yes,8,27.302247762680054,2025-11-18T15:11:57.643957,2025-12-07T16:19:38.604021,75.8325,230.21,921602883.0,1501091069,134861973094,806,0,0,0,0,0,1
Closure,157,buglocator,Yes,144,14.739098310470581,2025-11-18T15:11:55.633413,2025-12-02T15:34:18.367945,206.855,307.64,604451635.0,891709030,134861973094,516,0,0,0,0,0,0
Closure,157,locus,Yes,49,12.28095030784607,2025-11-18T15:11:40.891309,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,158,boostnsift,Yes,491,29.35005021095276,2025-11-18T15:12:26.996969,2025-12-07T16:19:38.604021,137.37,395.75,817836850.75,1486058684,134861973094,806,0,0,0,0,0,0
Closure,158,buglocator,Yes,8,14.430932998657227,2025-11-18T15:12:25.984524,2025-12-02T15:34:18.367945,121.51,205.15,572574924.5,942145536,134861973094,516,0,0,0,0,0,1
Closure,158,locus,Yes,70,15.91273283958435,2025-11-18T15:12:11.550415,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,159,boostnsift,Yes,162,31.831727027893066,2025-11-18T15:12:58.840519,2025-12-07T16:19:38.604021,96.5625,249.34,794663321.25,1484984942,134861973094,806,0,0,0,0,0,0
Closure,159,buglocator,Yes,15,15.625678777694702,2025-11-18T15:13:00.845485,2025-12-02T15:34:18.367945,371.145,742.29,197289574.0,394579148,134861973094,516,0,0,0,0,0,0
Closure,159,locus,Yes,33,19.22837233543396,2025-11-18T15:12:45.216654,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,160,boostnsift,Yes,177,29.507006645202637,2025-11-18T15:14:19.883343,2025-12-07T16:19:38.604021,109.5125,298.56,644154392.25,1171452329,134861973094,806,0,0,0,0,0,0
Closure,160,buglocator,Yes,11,14.626501560211182,2025-11-18T15:14:18.870707,2025-12-02T15:34:18.367945,127.025,194.56,599313612.0,1020054732,134861973094,516,0,0,0,0,0,0
Closure,160,locus,Yes,32,15.908883094787598,2025-11-18T15:14:04.241058,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,161,boostnsift,No,N/A,47.63484311103821,2025-11-18T15:15:07.521054,2025-12-07T16:19:38.604021,54.8,94.43,670930095.0,1346472247,134861973094,876,0,0,0,0,0,0
Closure,161,buglocator,Yes,15,26.58919095993042,2025-11-18T15:15:04.807908,2025-12-02T15:34:18.367945,152.77666666666667,425.32,353488950.3333333,1020788736,134861973094,516,0,0,0,0,0,0
Closure,161,locus,Yes,16,19.34048867225647,2025-11-18T15:14:38.215058,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,162,boostnsift,Yes,403,46.78334712982178,2025-11-18T15:15:54.319979,2025-12-07T16:19:38.604021,118.94800000000001,536.71,492590386.0,1198295875,134861973094,806,0,0,0,0,0,0
Closure,162,buglocator,Yes,229,23.428902864456177,2025-11-18T15:15:47.863129,2025-12-02T15:34:18.367945,74.39,146.63,748558482.5,1458141396,134861973094,586,0,0,0,0,0,0
Closure,162,locus,Yes,61,19.609924793243408,2025-11-18T15:15:24.421619,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,163,boostnsift,Yes,565,37.489970445632935,2025-11-18T15:16:31.813060,2025-12-07T16:19:38.604021,184.04333333333332,526.89,333782712.0,590348288,134861973094,806,0,0,N/A,0,0,0
Closure,163,buglocator,Yes,102,22.422991514205933,2025-11-18T15:16:30.035766,2025-12-02T15:34:18.367945,132.66,245.81,750725889.5,1410896756,134861973094,586,0,0,0,0,0,0
Closure,163,locus,No,N/A,19.74239182472229,2025-11-18T15:16:07.609730,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,164,boostnsift,Yes,440,44.04092335700989,2025-11-18T15:17:15.857089,2025-12-07T16:19:38.604021,133.65750000000003,479.38,809597140.5,1472100040,134861973094,806,0,0,0,0,0,0
Closure,164,buglocator,Yes,512,20.938106060028076,2025-11-18T15:17:17.577542,2025-12-02T15:34:18.367945,41.300000000000004,79.68,765519199.5,1490353651,134861973094,516,0,0,0,0,0,0
Closure,164,locus,Yes,97,26.589770555496216,2025-11-18T15:16:56.629435,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
