project,bug_id,tool,detected,rank,mrr,map,duration_seconds,execution_timestamp,comparison_timestamp,cpu_avg_percent,cpu_max_percent,memory_avg_bytes,memory_max_bytes,memory_limit_bytes,network_rx_total_bytes,network_tx_total_bytes,disk_read_total_bytes,disk_write_total_bytes,top@1,top@5,top@10
Cli,15,bluir,Yes,7,0.142857,0.142857,6.521938800811768,2026-07-23T10:10:54.360940,2026-08-02T09:16:51.723681,370.86,370.86,304716185.0,304716185,134861973094,486,0,0,N/A,0,0,1
Cli,15,boostnsift,No,N/A,0.000000,0.000000,19.58303928375244,2026-07-23T10:11:08.452170,2026-08-02T09:16:51.723681,17.962,77.75,140464724.0,234251878,134861973094,656,0,0,N/A,0,0,0
Cli,15,buglocator,Yes,70,0.014286,0.014286,7.292146682739258,2026-08-02T09:47:56.533888,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Cli,15,locus,No,N/A,0.000000,0.000000,4.220806360244751,2026-07-23T10:10:44.703206,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Cli,16,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Cli,16,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,16,bluir,Yes,27,0.037037,0.039352,6.711712837219238,2026-07-24T07:41:19.049406,2026-08-02T09:16:51.723681,381.22,381.22,277348352.0,277348352,134861973094,486,0,0,0,0,0,0
Cli,16,boostnsift,Yes,20,0.050000,0.050000,19.772215127944946,2026-07-24T07:41:34.119838,2026-08-02T09:16:51.723681,10.318000000000001,42.15,160763477.8,256796262,134861973094,806,0,0,0,0,0,0
Cli,16,buglocator,Yes,15,0.066667,0.068668,8.05945634841919,2026-08-02T09:48:07.044023,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Cli,16,locus,No,N/A,0.000000,0.000000,4.548974514007568,2026-07-24T07:41:09.167769,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Cli,17,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Cli,17,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,17,bluir,Yes,1,1.000000,1.000000,4.792897701263428,2026-07-24T07:41:47.701136,2026-08-02T09:16:51.723681,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,17,boostnsift,Yes,19,0.052632,0.052632,4.7272584438323975,2026-07-24T07:41:49.715450,2026-08-02T09:16:51.723681,48.83,48.83,60723036.0,60723036,134861973094,486,0,0,0,0,0,0
Cli,17,buglocator,Yes,1,1.000000,1.000000,5.518648386001587,2026-08-02T09:48:15.512291,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,17,locus,Yes,1,1.000000,1.000000,4.669364929199219,2026-07-24T07:41:41.933959,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,18,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Cli,18,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,18,bluir,Yes,1,1.000000,1.000000,5.088484764099121,2026-07-24T07:42:04.810657,2026-08-02T09:16:51.723681,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,18,boostnsift,Yes,5,0.200000,0.200000,4.511492013931274,2026-07-24T07:42:10.301647,2026-08-02T09:16:51.723681,2.13,2.13,22921871.0,22921871,134861973094,646,0,0,0,0,1,1
Cli,18,buglocator,Yes,2,0.500000,0.500000,5.809444189071655,2026-08-02T09:48:29.072223,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1
Cli,18,locus,Yes,1,1.000000,1.000000,4.723019599914551,2026-07-24T07:41:56.608091,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,19,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Cli,19,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,19,bluir,Yes,1,1.000000,1.000000,4.56895637512207,2026-07-24T07:42:25.718374,2026-08-02T09:16:51.723681,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,19,boostnsift,Yes,15,0.066667,0.066667,4.614183187484741,2026-07-24T07:42:26.763297,2026-08-02T09:16:51.723681,18.73,18.73,36458987.0,36458987,134861973094,426,0,0,N/A,0,0,0
Cli,19,buglocator,Yes,2,0.500000,0.500000,6.153364419937134,2026-08-02T09:48:39.091447,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1
Cli,19,locus,Yes,1,1.000000,1.000000,4.687109708786011,2026-07-24T07:42:18.103397,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,20,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Cli,20,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,20,bluir,Yes,1,1.000000,1.000000,4.776777029037476,2026-07-23T10:11:18.543661,2026-08-02T09:16:51.723681,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,20,boostnsift,Yes,3,0.333333,0.333333,4.740503549575806,2026-07-23T10:11:24.060943,2026-08-02T09:16:51.723681,1.99,1.99,23026728.0,23026728,134861973094,486,0,0,0,0,1,1
Cli,20,buglocator,Yes,1,1.000000,1.000000,5.8463075160980225,2026-08-02T09:48:59.062392,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,20,locus,Yes,1,1.000000,1.000000,0.1940445899963379,2026-07-24T07:42:56.116103,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,21,BRaIn,Yes,7.0,0.14285714285714285,0.14285714285714285,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,1
Cli,21,FlexFL,No,N/A,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Cli,21,bluir,Yes,53,0.018868,0.018868,5.534158945083618,2026-07-24T07:43:12.687198,2026-08-02T09:16:51.723681,343.09,343.09,326631424.0,326631424,134861973094,486,0,0,0,0,0,0
Cli,21,boostnsift,No,N/A,0.000000,0.000000,8.839781761169434,2026-07-24T07:43:21.386917,2026-08-02T09:16:51.723681,0.99,1.98,11665408.0,23330816,134861973094,646,0,0,0,0,0,0
Cli,21,buglocator,Yes,56,0.017857,0.026081,7.15868616104126,2026-08-02T09:49:09.411668,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Cli,21,locus,No,N/A,0.000000,0.000000,4.9687089920043945,2026-07-24T07:43:04.031669,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Cli,22,BRaIn,Yes,6.0,0.16666666666666666,0.16666666666666666,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,1
Cli,22,FlexFL,Yes,1,1.000000,0.250000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,22,bluir,Yes,4,0.250000,0.250000,4.777235507965088,2026-07-23T10:11:35.278349,2026-08-02T09:16:51.723681,302.51,302.51,302304460.0,302304460,134861973094,486,0,0,0,0,1,1
Cli,22,boostnsift,Yes,11,0.090909,0.090909,8.92636752128601,2026-07-23T10:11:45.181693,2026-08-02T09:16:51.723681,1.19,2.38,11644436.0,23288872,134861973094,486,0,0,0,0,0,0
Cli,22,buglocator,Yes,4,0.250000,0.250000,5.736143112182617,2026-08-02T09:49:12.541074,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1
Cli,22,locus,Yes,3,0.333333,0.333333,0.17072391510009766,2026-07-24T07:43:24.663202,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Cli,23,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Cli,23,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,23,bluir,Yes,1,1.000000,1.000000,4.558958053588867,2026-07-23T10:11:58.163073,2026-08-02T09:16:51.723681,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,23,boostnsift,Yes,3,0.333333,0.333333,4.541171073913574,2026-07-23T10:12:00.203834,2026-08-02T09:16:51.723681,25.75,25.75,44512051.0,44512051,134861973094,486,0,0,0,0,1,1
Cli,23,buglocator,Yes,1,1.000000,1.000000,6.736006498336792,2026-08-02T09:49:22.462685,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,23,locus,Yes,1,1.000000,1.000000,4.361664533615112,2026-07-23T10:11:52.653286,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,24,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Cli,24,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,24,bluir,Yes,1,1.000000,1.000000,5.011476516723633,2026-07-23T10:12:10.425005,2026-08-02T09:16:51.723681,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,24,boostnsift,Yes,16,0.062500,0.062500,4.633756875991821,2026-07-23T10:12:18.179080,2026-08-02T09:16:51.723681,1.0,1.0,23152558.0,23152558,134861973094,486,0,0,0,0,0,0
Cli,24,buglocator,Yes,1,1.000000,1.000000,6.429661989212036,2026-08-02T09:49:32.126896,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,24,locus,Yes,1,1.000000,1.000000,0.17376351356506348,2026-07-24T07:43:43.025521,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,25,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Cli,25,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,25,bluir,Yes,1,1.000000,1.000000,4.6608359813690186,2026-07-23T10:12:33.660325,2026-08-02T09:16:51.723681,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,25,boostnsift,No,N/A,0.000000,0.000000,4.649901866912842,2026-07-23T10:12:34.702423,2026-08-02T09:16:51.723681,50.97,50.97,59118714.0,59118714,134861973094,266,0,0,N/A,0,0,0
Cli,25,buglocator,Yes,1,1.000000,1.000000,5.839461326599121,2026-08-02T09:49:41.151822,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,25,locus,Yes,1,1.000000,1.000000,4.585437297821045,2026-07-23T10:12:25.884878,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,26,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Cli,26,FlexFL,Yes,4,0.250000,0.250000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,26,bluir,Yes,1,1.000000,1.000000,4.802477598190308,2026-07-23T10:12:44.934244,2026-08-02T09:16:51.723681,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,26,boostnsift,Yes,18,0.055556,0.055556,4.734919309616089,2026-07-23T10:12:52.786960,2026-08-02T09:16:51.723681,0.9,0.9,22764584.0,22764584,134861973094,646,0,0,N/A,0,0,0
Cli,26,buglocator,Yes,1,1.000000,1.000000,5.796416759490967,2026-08-02T09:49:47.035154,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,26,locus,Yes,1,1.000000,1.000000,0.16930127143859863,2026-07-24T07:44:00.022541,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,27,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Cli,27,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,27,bluir,No,N/A,0.000000,0.000000,4.9044249057769775,2026-07-24T07:44:15.992389,2026-08-02T09:16:51.723681,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Cli,27,boostnsift,No,N/A,0.000000,0.000000,4.884730577468872,2026-07-24T07:44:21.372397,2026-08-02T09:16:51.723681,2.17,2.17,23215472.0,23215472,134861973094,486,0,0,0,0,0,0
Cli,27,buglocator,Yes,1,1.000000,1.000000,8.80336046218872,2026-08-02T09:49:59.021511,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,27,locus,Yes,2,0.500000,0.500000,4.971379518508911,2026-07-24T07:44:07.974242,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Cli,28,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Cli,28,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,28,bluir,Yes,2,0.500000,0.500000,4.992659091949463,2026-07-23T10:13:08.164130,2026-08-02T09:16:51.723681,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1
Cli,28,boostnsift,Yes,21,0.047619,0.047619,5.970775365829468,2026-07-23T10:13:09.212275,2026-08-02T09:16:51.723681,304.63,304.63,225338982.0,225338982,134861973094,536,0,0,N/A,0,0,0
Cli,28,buglocator,Yes,1,1.000000,1.000000,6.447366237640381,2026-08-02T09:50:08.742033,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,28,locus,Yes,1,1.000000,1.000000,4.14739465713501,2026-07-23T10:13:00.046743,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,29,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
Cli,29,FlexFL,Yes,5,0.200000,0.200000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Cli,29,bluir,Yes,2,0.500000,0.500000,4.755132436752319,2026-07-24T07:44:44.447595,2026-08-02T09:16:51.723681,352.33,352.33,36721131.0,36721131,134861973094,486,0,0,0,0,1,1
Cli,29,boostnsift,Yes,3,0.333333,0.333333,8.350606679916382,2026-07-24T07:44:50.122348,2026-08-02T09:16:51.723681,0.9,1.8,11550064.5,23100129,134861973094,596,0,0,0,0,1,1
Cli,29,buglocator,Yes,4,0.250000,0.250000,7.030060529708862,2026-08-02T09:50:24.312285,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1
Cli,29,locus,Yes,2,0.500000,0.500000,5.225001573562622,2026-07-24T07:44:38.760645,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Cli,30,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Cli,30,FlexFL,Yes,2,0.500000,0.250000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,30,bluir,Yes,1,1.000000,1.000000,5.0608155727386475,2026-07-23T10:13:19.734569,2026-08-02T09:16:51.723681,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,30,boostnsift,Yes,17,0.058824,0.058824,4.807904243469238,2026-07-23T10:13:27.666739,2026-08-02T09:16:51.723681,1.87,1.87,24977080.0,24977080,134861973094,646,0,0,N/A,0,0,0
Cli,30,buglocator,Yes,1,1.000000,1.000000,6.427745342254639,2026-08-02T09:50:40.694761,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,30,locus,Yes,1,1.000000,0.576923,0.25009632110595703,2026-07-24T07:45:10.664706,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,31,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
Cli,31,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,31,bluir,Yes,2,0.500000,0.583333,4.798109531402588,2026-07-24T07:45:30.208970,2026-08-02T09:16:51.723681,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1
Cli,31,boostnsift,Yes,5,0.200000,0.162500,4.775949954986572,2026-07-24T07:45:32.255871,2026-08-02T09:16:51.723681,21.73,21.73,33103544.0,33103544,134861973094,486,0,0,0,0,1,1
Cli,31,buglocator,Yes,1,1.000000,0.916667,6.49092173576355,2026-08-02T09:50:45.834776,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,31,locus,Yes,1,1.000000,1.000000,0.20799946784973145,2026-07-24T07:45:24.573307,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,32,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
Cli,32,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,32,bluir,Yes,2,0.500000,0.500000,5.002922296524048,2026-07-23T10:13:41.269029,2026-08-02T09:16:51.723681,389.22,389.22,321493401.0,321493401,134861973094,486,0,0,N/A,0,1,1
Cli,32,boostnsift,Yes,2,0.500000,0.500000,8.526851415634155,2026-07-23T10:13:45.843026,2026-08-02T09:16:51.723681,15.085,30.17,22549626.5,45099253,134861973094,376,0,0,0,0,1,1
Cli,32,buglocator,Yes,2,0.500000,0.500000,6.613703727722168,2026-08-02T09:50:55.190677,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1
Cli,32,locus,Yes,1,1.000000,1.000000,4.30187463760376,2026-07-23T10:13:35.081716,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,33,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Cli,33,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,33,bluir,No,N/A,0.000000,0.000000,5.1904613971710205,2026-07-23T10:13:57.515556,2026-08-02T09:16:51.723681,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Cli,33,boostnsift,No,N/A,0.000000,0.000000,8.773807287216187,2026-07-23T10:14:08.200958,2026-08-02T09:16:51.723681,1.13,2.26,11408506.5,22817013,134861973094,486,0,0,0,0,0,0
Cli,33,buglocator,Yes,1,1.000000,1.000000,6.668675184249878,2026-08-02T09:51:05.059253,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
Cli,33,locus,Yes,2,0.500000,0.500000,0.24265623092651367,2026-07-24T07:45:49.464388,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Cli,34,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Cli,34,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,34,bluir,Yes,2,0.500000,0.583333,4.888047933578491,2026-07-24T07:46:05.422245,2026-08-02T09:16:51.723681,370.95,370.95,173119897.0,173119897,134861973094,486,0,0,0,0,1,1
Cli,34,boostnsift,Yes,14,0.071429,0.079193,4.7857747077941895,2026-07-24T07:46:10.663694,2026-08-02T09:16:51.723681,2.19,2.19,23309844.0,23309844,134861973094,486,0,0,0,0,0,0
Cli,34,buglocator,Yes,2,0.500000,0.500000,6.721654415130615,2026-08-02T09:51:14.982555,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1
Cli,34,locus,Yes,2,0.500000,0.583333,5.1104302406311035,2026-07-24T07:45:57.422749,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Cli,35,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
Cli,35,FlexFL,No,N/A,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Cli,35,bluir,No,N/A,0.000000,0.000000,4.92325496673584,2026-07-24T07:46:26.037996,2026-08-02T09:16:51.723681,353.41,353.41,254908825.0,254908825,134861973094,486,0,0,0,0,0,0
Cli,35,boostnsift,No,N/A,0.000000,0.000000,5.129602909088135,2026-07-24T07:46:28.246301,2026-08-02T09:16:51.723681,14.38,14.38,32013025.0,32013025,134861973094,486,0,0,0,0,0,0
Cli,35,buglocator,Yes,11,0.090909,0.090909,5.994202375411987,2026-08-02T09:51:24.178962,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Cli,35,locus,Yes,2,0.500000,0.500000,4.579979658126831,2026-07-24T07:46:18.355376,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Cli,36,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
Cli,36,FlexFL,No,N/A,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Cli,36,bluir,Yes,4,0.250000,0.236111,5.272597074508667,2026-07-23T10:14:17.661490,2026-08-02T09:16:51.723681,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1
Cli,36,boostnsift,Yes,4,0.250000,0.157258,9.223894119262695,2026-07-23T10:14:27.800779,2026-08-02T09:16:51.723681,1.07,2.14,11492392.5,22984785,134861973094,486,0,0,0,0,1,1
Cli,36,buglocator,Yes,3,0.333333,0.416667,6.199805736541748,2026-08-02T09:51:37.317537,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1
Cli,36,locus,Yes,3,0.333333,0.416667,4.149714469909668,2026-07-23T10:14:15.464888,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Cli,37,BRaIn,Yes,6.0,0.16666666666666666,0.16666666666666666,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,1
Cli,37,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,37,bluir,No,N/A,0.000000,0.000000,5.23944354057312,2026-07-24T07:46:51.577079,2026-08-02T09:16:51.723681,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Cli,37,boostnsift,No,N/A,0.000000,0.000000,4.918284893035889,2026-07-24T07:46:57.536525,2026-08-02T09:16:51.723681,0.8,0.8,24222105.0,24222105,134861973094,486,0,0,0,0,0,0
Cli,37,buglocator,Yes,2,0.500000,0.500000,7.044666290283203,2026-08-02T09:51:53.015550,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1
Cli,37,locus,Yes,8,0.125000,0.125000,4.2278852462768555,2026-07-24T07:46:49.504456,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Cli,38,BRaIn,Yes,5.0,0.2,0.2,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
Cli,38,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,38,bluir,Yes,3,0.333333,0.333333,4.790594816207886,2026-07-24T07:47:13.066957,2026-08-02T09:16:51.723681,351.08,351.08,271161753.0,271161753,134861973094,486,0,0,N/A,0,1,1
Cli,38,boostnsift,Yes,20,0.050000,0.050000,5.824539661407471,2026-07-24T07:47:15.169636,2026-08-02T09:16:51.723681,386.02,386.02,262144000.0,262144000,134861973094,516,0,0,N/A,0,0,0
Cli,38,buglocator,Yes,2,0.500000,0.500000,7.899179935455322,2026-08-02T09:52:06.186578,2026-08-03T08:48:22.716936,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1
Cli,38,locus,Yes,8,0.125000,0.125000,4.513029336929321,2026-07-24T07:47:05.166005,2026-08-03T08:48:22.716936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Cli,39,BRaIn,No,,0.0,0.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,0
Cli,39,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,39,bluir,Yes,2,0.500000,0.500000,4.919224500656128,2026-07-23T10:14:40.305760,2026-08-02T09:16:51.723681,365.01,365.01,266652876.0,266652876,134861973094,486,0,0,0,0,1,1
