target,feature,corr,pval,n,missingness_pct,n_positive,n_negative,pval_adj,reject,practically_significant
UniqSucc(BNS),txt_fine_grained_reasoning_hedge_count,0.03049078015218698,0.3788823461228597,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_fine_grained_reasoning_hedge_density,0.024027088560334975,0.4880864358173736,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_fine_grained_reasoning_has_code_like,0.027602656793669248,0.4256988274526276,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_fine_grained_reasoning_exclaim_density,-0.005956788335302696,0.8635372104861214,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_fine_grained_reasoning_digit_density,-0.030288382713068218,0.38205637079707144,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_fine_grained_reasoning_uniq_word_ratio,-0.0166064422109675,0.6318105624034028,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_fine_grained_reasoning_is_missing,0.058638631055896055,0.09038652690249573,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_likely_impacted_code_concepts_char_len,0.006140471865158148,0.8593723551715111,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_likely_impacted_code_concepts_word_count,-0.0035270357822054337,0.9189422885458522,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_likely_impacted_code_concepts_avg_word_len,0.0431322678134612,0.2131030162993674,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_likely_impacted_code_concepts_avg_words_per_line,-0.0035270357822054337,0.9189422885458522,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_likely_impacted_code_concepts_avg_sentence_len,-0.0032062792085145973,0.9262918421398584,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_likely_impacted_code_concepts_has_code_like,0.02181731400032807,0.5289749004729974,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_likely_impacted_code_concepts_digit_density,-0.025579301087643898,0.4604157882621859,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_likely_impacted_code_concepts_uniq_word_ratio,0.014296321531310397,0.679962742317327,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),concept_num_concepts,0.0030427639518325715,0.9300409543032558,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),concept_is_missing,0.03946574567934511,0.2546397276804064,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),concept__deserialization,0.09091065907125681,0.008576309644811531,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),concept__html_parsing,-0.0447847085255977,0.19607145019047914,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),concept__json_parsing,0.03524724875261759,0.309007048096232,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),concept__reflection,0.005304240715248754,0.8783629844771684,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),concept__serialization,0.060424210760662206,0.08098153200399472,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),concept__string_manipulation,-0.039589794302954444,0.2531484393223575,835,0.0,24,811,1.0,False,False
UniqSucc(BL),summary_chars,-0.046858855428993484,0.17613059661847696,835,0.0,12,823,1.0,False,False
UniqSucc(BL),description_chars,0.010285324499755786,0.7666412502898503,835,0.0,12,823,1.0,False,False
UniqSucc(BL),n_tokens,0.014797005662474499,0.6694066097180698,835,0.0,12,823,1.0,False,False
UniqSucc(BL),n_words,0.0019663025883051117,0.9547571388009893,835,0.0,12,823,1.0,False,False
UniqSucc(BL),n_sentences,0.006051848915054335,0.8613813189896781,835,0.0,12,823,1.0,False,False
UniqSucc(BL),flesch_reading_ease,0.005844877195950764,0.8660765573707759,835,0.0,12,823,1.0,False,False
UniqSucc(BL),smog_index,0.013716123642329329,0.6922739634678251,835,0.0,12,823,1.0,False,False
UniqSucc(BL),gunning_fog,-0.029215841788149947,0.39914625500102435,835,0.0,12,823,1.0,False,False
UniqSucc(BL),coleman_liau_index,-0.009924718932478102,0.7745980050061393,835,0.0,12,823,1.0,False,False
UniqSucc(BL),automated_readability_index,-0.011159871964809276,0.7474476253707303,835,0.0,12,823,1.0,False,False
UniqSucc(BL),has_stacktrace,0.04741803282463061,0.17102230989458583,835,0.0,12,823,1.0,False,False
UniqSucc(BL),has_code,-0.02997036290028112,0.3870763679601245,835,0.0,12,823,1.0,False,False
UniqSucc(BL),has_patch,-0.022073281766295326,0.5241510674279306,835,0.0,12,823,1.0,False,False
UniqSucc(BL),has_enumeration,-0.019394927045963274,0.5757141012494933,835,0.0,12,823,1.0,False,False
UniqSucc(BL),num_causal_markers,-0.015448700597469524,0.6557639898258265,835,0.0,12,823,1.0,False,False
UniqSucc(BL),num_temporal_markers,0.07472299449181338,0.030849594116706035,835,0.0,12,823,1.0,False,False
